REPORT_NO,STATUS_FLAG,DEPT_CD,DEPT_NM,FLAW_GBN,REPORT_DT,INPUT_DT,PLANT_CD,PROCESS_CD,ITEM_CD,ITEM_GROUP_CD,FLAW_QTY,TYPE_CD,LOSS_MH,BP_CD,PAR_ITEM_CD,OUT_HOGI,ISSUE_DT,REMARK,INIT_QA_YN,REL_DEPT_YN,REL_DEPT_CD,CLAIM_YN,PART_COST,LABOR_COST,CLAIM_AMT,FINAL_CLAIM_AMT,DECIDE_RESULT,FLAW_STATE,ACT_RESULT,REL_DEPT_DT,REL_DEPT_COMMENT,CAP_YN,CAP_ACTION,QA_COMMENT,DECIDE_YN,DECIDE_DT,SIGN_YN,SIGN_DT,FINAL_YN,FINAL_DT,INSRT_USER_ID,INSRT_DT,UPDT_USER_ID,UPDT_DT,REG_DT,BIZ_DT,USE_ITEM_SEQ
QA2603204,P20,SH22101000,생산팀(특장),QC,2026-03-23 00:00:00,2026-03-24 00:00:00,SA00,A01,A02240MPH-01-V,,1.00,Q,0,1248131958,A02MP00,19,,,,Y,SH24103000,N,0.00,0.00,0.00,0.00,,HOOD FRAME 내측 단품 15번 전기박스 간섭됨.,이전과 설계불량 동일내용하며 도면설변누락됨.현장수정조치완료.,,,Y,,,Y,2026-04-18 10:59:15.233000,,,N,,422001,2026-03-24 11:34:21.533000,499162,2026-04-18 10:59:15.233000,2026-03-24 14:41:05.170000,,
QA2603206,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H03,,CK201,0.00,Y,0,,J02000,170,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,특이사항 없음,,,,N,,,Y,2026-04-27 11:45:37.143000,N,,N,,213068,2026-03-25 16:10:38.983000,213068,2026-04-27 11:45:37.143000,,,
QA2603207,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H01,,CK201,0.00,Y,0,,J01000,173,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,특이사항 없음,,,,N,,,Y,2026-04-27 11:45:41.703000,N,,N,,213068,2026-03-25 16:10:39,213068,2026-04-27 11:45:41.703000,,,
QA2603208,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H01,,CX312,0.00,Y,0,,CX47100001,6,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,특이사항 없음,,,,N,,,Y,2026-04-27 11:45:45.980000,N,,N,,213068,2026-03-25 16:10:39.013000,213068,2026-04-27 11:45:45.980000,,,
QA2603209,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H01,,CX302,0.00,Y,0,,F41001,80,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,특이사항 없음,,,,N,,,Y,2026-04-27 11:45:49.763000,N,,N,,213068,2026-03-25 16:10:39.030000,213068,2026-04-27 11:45:49.763000,,,
QA2603210,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H01,,CX312,0.00,Y,0,,CX47100001,5,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,특이사항 없음,,,,N,,,Y,2026-04-27 11:45:54.070000,N,,N,,213068,2026-03-25 16:10:39.047000,213068,2026-04-27 11:45:54.070000,,,
QA2603211,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H03,,CK201,0.00,Y,0,,J02000,165,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,3개월 장기재고건,,,,N,,,Y,2026-04-27 11:45:58.173000,N,,N,,213068,2026-03-25 16:10:39.060000,213068,2026-04-27 11:45:58.173000,,,
QA2603212,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H03,,CK201,0.00,Y,0,,J02000,164,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,3개월 장기재고건,,,,N,,,Y,2026-04-27 11:46:03.613000,N,,N,,213068,2026-03-25 16:10:39.077000,213068,2026-04-27 11:46:03.613000,,,
QA2603213,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H01,,CK201,0.00,Y,0,,J01000,168,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,3개월 장기재고건,,,,N,,,Y,2026-04-27 11:46:07.607000,N,,N,,213068,2026-03-25 16:10:39.093000,213068,2026-04-27 11:46:07.607000,,,
QA2603214,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H01,,CK201,0.00,Y,0,,J01000,167,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,3개월 장기재고건,,,,N,,,Y,2026-04-27 11:46:11.990000,N,,N,,213068,2026-03-25 16:10:39.110000,213068,2026-04-27 11:46:11.990000,,,
QA2603215,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H03,,CK201,0.00,Y,0,,J02000,169,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,특이사항 없음,,,,N,,,Y,2026-04-27 11:46:16.080000,N,,N,,213068,2026-03-25 16:40:58.933000,213068,2026-04-27 11:46:16.080000,,,
QA2603216,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H03,,CK201,0.00,Y,0,,J02000,168,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,특이사항 없음,,,,N,,,Y,2026-04-27 11:46:20.167000,N,,N,,213068,2026-03-25 16:40:58.947000,213068,2026-04-27 11:46:20.167000,,,
QA2603217,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H01,,CK201,0.00,Y,0,,J01000,172,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,특이사항 없음,,,,N,,,Y,2026-04-27 11:46:23.870000,N,,N,,213068,2026-03-25 16:40:58.963000,213068,2026-04-27 11:46:23.870000,,,
QA2603218,P20,SH11610100,품질관리팀,QO,2026-03-25 00:00:00,2026-03-25 00:00:00,SH00,H01,,CK201,0.00,Y,0,,J01000,171,2026-03-25 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,특이사항 없음,,,,N,,,Y,2026-04-27 11:46:28.067000,N,,N,,213068,2026-03-25 16:40:58.980000,213068,2026-04-27 11:46:28.067000,,,
QA2603219,P20,SH22101000,생산팀(특장),QC,2026-03-23 00:00:00,2026-03-26 00:00:00,SA00,A01,A02240MPH-01-V,,1.00,B,0,3128180264,A02MP00,19,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,엔진 머플러 프랜지 조립부 HOOD DOOR 내측 보강대 절단부 취부불량, 업체(대신기업) 방문수정요청 완료,,,N,,,Y,2026-04-18 10:59:26.710000,,,N,,422001,2026-03-26 09:09:56.860000,499162,2026-04-18 10:59:26.710000,2026-03-26 11:32:44.303000,,
QA2603220,P20,SH22101000,생산팀(특장),QC,2026-03-24 00:00:00,2026-03-26 00:00:00,SA00,A01,6171-83000-07,ZZZZZ,2.00,O,0,1228627128,A760000,3~4,,,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,2단 BOOM 측면 롤러 베어링 6304ZZ인데 6205ZZ 조립됨 ,업체반출 수정 입고완료,,,N,,,Y,2026-04-18 10:59:41.460000,,,N,,422001,2026-03-26 09:12:05.160000,499162,2026-04-18 10:59:41.460000,2026-03-26 11:32:44.303000,,
QA2603221,P20,SH22101000,생산팀(특장),QC,2026-03-25 00:00:00,2026-03-26 00:00:00,SA00,A01,S5T3-2703000-03,SI401,6.00,A,0,1348149488,A760000,9~11,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,WINCH와 JIB BOOM 조립되는 PAD 뒤틀림 변형불량으로 JIB BOOM 조립시 간섭됨,WINCH BODY JIB BOOM PAD 불량  총6EA 업체(JM) 신규제작 입고 업체방문 교체후 동일함으로 WINCH BODY 반출 수정입고완료,,,N,,,Y,2026-04-18 10:59:57.330000,,,N,,422001,2026-03-26 09:14:13.800000,499162,2026-04-18 10:59:57.330000,2026-03-31 09:52:25.933000,,
QA2603222,P20,SH22101000,생산팀(특장),QC,2026-03-25 00:00:00,2026-03-26 00:00:00,SA00,A01,S5T2-2201000-08,SI101,3.00,B,60,1348149488,A760000,1~3,,클레임,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,"ARM BOOM STOPPER 내측 용접각장S:3mm, A:7mm TRUST BAERING 조립시 용접비드 간섭됨",현장 투입분 3대분 작업지연으로 현장수정조치완료.업체 내용전달후 추후분 수정입고요청함. 현장 수정공수 패널티처리예정,,,N,,,Y,2026-04-18 11:00:21.640000,,,N,,422001,2026-03-26 09:17:52.067000,499162,2026-04-18 11:00:21.640000,2026-03-26 11:32:44.303000,,
QA2603223,P20,SH22101000,생산팀(특장),QC,2026-03-25 00:00:00,2026-03-26 00:00:00,SA00,A02,J5DV-1400000-00,ZZZZZ,1.00,B,0,3018133096,E1D1-0000000-00,339,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,가이드 작동시 간섭 발생.ROTATOR GUIDE 7번 단품 각도 취부불량(각도측정 어려움),간섭부 현장조치했으며 업체(설우기계) 내용전달완료.추후분 확인요청,,,N,,,Y,2026-04-18 11:00:37.227000,,,N,,422001,2026-03-26 09:19:09.233000,499162,2026-04-18 11:00:37.227000,2026-03-26 11:32:44.303000,,
QA2603224,P20,SH22101000,생산팀(특장),QC,2026-03-25 00:00:00,2026-03-26 00:00:00,SA00,A02,D103311,DC103,2.00,A,0,3320703029,D111000,90~91,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,BONNET REST 단품4번 M12 TAP가공 누락,업체방문 수정조치완료,,,N,,,Y,2026-04-18 11:00:47.523000,,,N,,422001,2026-03-26 09:21:32.917000,499162,2026-04-18 11:00:47.523000,2026-03-26 14:23:39.840000,,
QA2603225,P20,SH22101000,생산팀(특장),QC,2026-03-25 00:00:00,2026-03-26 00:00:00,SA00,A05,D703305-01,ZZZZZ,1.00,P,0,1248131958,D700000,30~31,,,,Y,SH24102000,N,0.00,0.00,0.00,0.00,,D703305-01 중앙부위 165.5파이에 파이프(D703305-03) 삽입 용접진행 -> D703305-03 치수 165.2파이 나와야하는데 구간마다 치수상이함,"D703305 t40 ø165,5 →ø166,5으로 설변요청 연구소 합의 (제안서작성)",,,N,,,Y,2026-05-07 15:31:38.043000,,,N,,422001,2026-03-26 09:22:50.187000,421029,2026-05-07 15:31:38.043000,2026-03-27 08:24:10.627000,,
QA2603226,P20,SH22101000,생산팀(특장),QC,2026-03-26 00:00:00,2026-03-26 00:00:00,SA00,A01,A761202,ZZZZZ,1.00,A,0,4918102052,A760000,1,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,M/T BKT HOLE 가공불량-2번 단품 30파이 가공누락(관통되야됨),업체(이준씨스템) 반출수정 입고투입완료,,,N,,,Y,2026-04-18 11:01:37.643000,,,N,,422001,2026-03-26 09:24:31.197000,499162,2026-04-18 11:01:37.643000,2026-03-26 11:32:44.303000,,
QA2603227,P20,SH11610100,품질관리팀,QC,2026-03-11 00:00:00,2026-03-26 00:00:00,SH00,H02,C0073356,CX317,1.00,Z,0,3328603567,C0073356,,,,,Y,SH11220000,N,0.00,0.00,0.00,0.00,,"- SCS2026P LIFT 바디 오조립 부적합    원인 : 리프트 조임 볼트 M14 1개 누락으로 인한 흔들거림    현상 : 리프트 상승/하강 끝단에서 ""덜컹""거림    과실: 생산팀 오조립, 조립누락","조치 : 생산 통보 완료, M14 볼트 여분 구매 요청",,,N,,,Y,2026-04-27 11:46:39.930000,,,N,,222009,2026-03-26 13:48:06.507000,222009,2026-04-27 11:46:39.930000,2026-03-26 13:57:33.847000,,
QA2603229,P20,SH11610100,품질관리팀,QC,2026-03-20 00:00:00,2026-03-26 00:00:00,SH00,H02,C0065634,CX319,1.00,D,0,6158528073,C0065634,5,,,N,Y,SH11610100,Y,0.00,860.00,0.00,0.00,R03,"현상 : 고객 출하 대기품, 적재함 누유 확인됨    원인 : 2단 텔실린더 호스 조임 부적합(업체) * 경기대리점 공임비 150만원 청구 / 서비스 접수번호: SVC2603139","조치 : 경기대리점 출장, 붐 분해 후 호스 재조임, 붐 아세이 재조립, 작동 시 누유 없음.",,,N,,,Y,2026-04-27 11:20:38.653000,,,N,,222009,2026-03-26 14:16:50.827000,222009,2026-04-27 11:20:38.653000,,,0
QA2603230,P20,SH11610100,품질관리팀,QC,2026-03-24 00:00:00,2026-03-26 00:00:00,SH00,H03,C0025699,CX303,1.00,D,60,1318606224,C0025699,,,,N,Y,SH11610100,Y,0.00,860.00,51600.00,0.00,,SCS1215VN 윈치감속기 부적합   - 현상: 감속기 커버 볼트 조임 부적합  - 원인: TAP 부적합,"재TAP 작업후 조립완료, 업체 통보, 재발방지대책서 요청 ",,,N,,,Y,2026-04-27 11:46:24.590000,,,N,,222009,2026-03-26 14:29:58.247000,222009,2026-04-27 11:46:24.590000,,,0
QA2603231,P20,SH11610100,품질관리팀,QC,2026-03-24 00:00:00,2026-03-26 00:00:00,SH00,H03,J13131,CX205,1.00,B,60,1248671687,J13131,,,,N,Y,SH11231200,Y,0.00,860.00,51600.00,0.00,,SCS746 전복방지 FRAME BKT 부적합 - 현상: 8연 밸브 BKT 도면과 다른 BKT 부착 / SPEC: 높이 56 - 원인: BKT 타기종 유사품목 오부착 ,태현 ENG 방문 수정완료,,,N,,,Y,2026-04-27 11:46:16.797000,,,N,,222009,2026-03-26 14:36:14.797000,222009,2026-04-27 11:46:16.797000,,,0
QA2603232,P20,SH11610100,품질관리팀,QC,2026-03-25 00:00:00,2026-03-26 00:00:00,SH00,H03,C0019609,CX411,1.00,Z,0,1138188543,C0019609,,,,N,Y,SH11230000,N,0.00,860.00,0.00,0.00,,SCK1200 굴절식 붐 라이트 부적합  - 현상: 라이트 고정 볼트 고정력 없음.  - 원인: 볼트 나사산 부적합,"기성품(구매품)으로 업체 단순 교환 조치, 구매팀 통보",,,N,,,Y,2026-04-27 11:39:00.057000,,,N,,222009,2026-03-26 15:03:48.803000,222009,2026-04-27 11:39:00.057000,,,0
QA2603233,P15,SH23101000,고객지원팀(특장),AS,2026-03-13 00:00:00,2026-03-19 00:00:00,SA00,,A522176F,SI202,1.00,B,1,5028157124,A530000,52,2023-05-03 00:00:00,SVC2603113 대리점 작업진행건,N,Y,SH11610100,Y,502900.00,900000.00,1402900.00,0.00,,1.사용환경 및 작업내용 　＊　현장　출장　점검 2.접수 및 클레임 내용 　＊　헤드붐　상태　점검,1.점검내용 　＊　헤드붐　크렉　여부　확인 2.문제점 　＊　점검 3.조치내용 　＊　헤드붐　용접　상태　외관　크렉은　없으나　내부　용접　상태 불량으로　의심됨 　＊　헤드붐　대구대리점　사급　발송　조치　예정 　＊　부품　발송　조치　완료,,,N,,,N,,,,N,,222008,2026-03-30 10:04:22.317000,222008,2026-04-09 14:31:51.440000,,,1
QA2603234,P15,SH23101000,고객지원팀(특장),AS,2026-03-26 00:00:00,2026-03-30 00:00:00,SA00,,AW39800,ZZZZZ,1.00,,1,7603041814,A670000,31,2024-12-24 00:00:00,,N,Y,SH11610100,N,178000.00,115000.00,293000.00,0.00,,1.사용환경 및 작업내용 - 안성시 활선작업 2.접수 및 클레임 내용 - 암붐 회전 모터 누유 및 간헐적 회전 불능 - 작업중 전방 조수석쪽 잭 자연 인입 전복 위험 ,1.점검내용 - 암붐 회전 모터 누유 및 잭 자연 인입 건 점검 2.문제점 - 암붐 회전 모터 불량 - 더블 파일롯 체크 밸브 불량 3.조치내용 - 암붐 회전 모터 교환 - 더블 파일롯 체크 밸브 1개 교환,,,N,,,N,,,,N,,222008,2026-03-30 10:12:07.877000,222008,2026-03-30 10:12:07.877000,,,1
QA2603235,P15,SH23101000,고객지원팀(특장),AS,2026-03-26 00:00:00,2026-03-30 00:00:00,SA00,,AW81100,DH303,1.00,D,1,7603041814,A670000,31,2024-12-24 00:00:00,,N,Y,SH11610100,Y,41000.00,118500.00,159500.00,0.00,,1.사용환경 및 작업내용 - 안성시 활선작업 2.접수 및 클레임 내용 - 암붐 회전 모터 누유 및 간헐적 회전 불능 - 작업중 전방 조수석쪽 잭 자연 인입 전복 위험 ,1.점검내용 - 암붐 회전 모터 누유 및 잭 자연 인입 건 점검 2.문제점 - 암붐 회전 모터 불량 - 더블 파일롯 체크 밸브 불량 3.조치내용 - 암붐 회전 모터 교환 - 더블 파일롯 체크 밸브 1개 교환,,,N,,,N,,,,N,,222008,2026-03-30 10:13:16.903000,222008,2026-04-09 14:32:08.373000,,,1
QA2603236,P20,SH22101000,생산팀(특장),QC,2026-03-26 00:00:00,2026-03-30 00:00:00,SA00,A04,AW81400C,ZZZZZ,2.00,B,0,1348149488,A760000,1,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,아웃트리거 INNER BOX 삽입 불가,반출하여 수정 투입 완료,,,N,,,Y,2026-04-18 11:03:13.510000,,,N,,422001,2026-03-30 16:34:49.840000,499162,2026-04-18 11:03:13.510000,2026-03-31 09:52:25.933000,,
QA2603237,P20,SH22101000,생산팀(특장),QC,2026-03-26 00:00:00,2026-03-30 00:00:00,SA00,A01,S5T3-2809000-03,SI401,11.00,Q,0,1248131958,A760000,1~11,,개발장비건,,Y,SH24104000,N,0.00,0.00,0.00,0.00,,"WINCH 피니언기어 CONNECTOR 조립불가-GEAR 틈새 9mm 0~+0.5, CONNETOR 9T 도장시 조립불가임",기어와 커넥터 도면상 공차가 없음으로 현장 수정조치함. 설계팀 공차여유 검토후 설변요청함,,,N,,,Y,2026-04-18 11:02:10.253000,,,N,,422001,2026-03-30 16:35:49.920000,499162,2026-04-18 11:02:10.253000,2026-03-31 09:52:25.933000,,
QA2603238,P20,SH22101000,생산팀(특장),QC,2026-03-27 00:00:00,2026-03-30 00:00:00,SA00,A02,D329190,DC103,1.00,D,60,6158528073,D040000,209,,클레임-재도장비용,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,가이드클램프 실린더 용접부 누유,재고분 크램프 실린더 재도장후 교체작업완료.교체공수 및 재도장비용 패널티처리예정 탈거분 업체화물발송 수정입고완료,,,N,,,Y,2026-04-18 11:02:49.863000,,,N,,422001,2026-03-30 16:37:53.107000,499162,2026-04-18 11:02:49.863000,2026-03-31 09:52:25.933000,,
QA2603239,P20,SH22101000,생산팀(특장),QC,2026-03-27 00:00:00,2026-03-30 00:00:00,SA00,A01,3802005-0017701,AT501,1.00,O,0,1370603257,Z5P1-MPHV000-00,861,,,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,습식크리너 필터 내 O-RING 없음 ,재고분 선조치완료.업체(대성정밀) 오링 입고완료 ,,,N,,,Y,2026-04-18 11:03:22.797000,,,N,,422001,2026-03-30 16:39:00.313000,499162,2026-04-18 11:03:22.797000,2026-04-01 16:16:52.773000,,
QA2603240,P20,SH22101000,생산팀(특장),QC,2026-03-27 00:00:00,2026-03-30 00:00:00,SA00,A01,500000V-160E110,ZZZZZ,4.00,N,0,6098124002,A760000,1~2,,,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,버켓공구라인 피팅 리스트와 다르게 입고됨.ADAPTER 3/8*3/8인데 1/4*3/8으로 입고됨,재고분 선조치완료.업체 내용전달후 입고요청함,,,N,,,Y,2026-04-18 11:03:37.920000,,,N,,422001,2026-03-30 16:40:30.280000,499162,2026-04-18 11:03:37.920000,2026-03-31 09:52:25.933000,,
QA2603241,P20,SH22101000,생산팀(특장),QC,2026-03-27 00:00:00,2026-03-30 00:00:00,SA00,A07,6400035-0001000,DC106,1.00,E,0,1378167127,E1D1-0000000-00,340,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,집진기펄스 제어기 순차적으로 점등되야되는데 일정시간후 램프전부다 점등됨  ,투입품으로 교체후 정상작동함.업체 신품입고완료.고품 업체발송함,,,N,,,Y,2026-04-18 11:04:05.227000,,,N,,422001,2026-03-30 16:55:12.087000,499162,2026-04-18 11:04:05.227000,2026-03-31 09:52:25.933000,,
QA2603242,P20,SH22101000,생산팀(특장),QC,2026-03-27 00:00:00,2026-03-30 00:00:00,SA00,A01,A561301E,SI205,11.00,B,0,4918102052,A760000,1~11,,개발장비건,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,프레임 프론트 하단면 단속용접 누락됨-확인결과 프레임 9번 상판 업체에서 설계팀과 협의없이 홀가공후 용접작업함,설계팀 용접작업상태 사용유무 합의함. SI-160AE-VE #1~11구매팀 담당자 특채처리예정 설계팀 추후 설계 개선검토 요청-(상판 T수 얇아 단속용접시 변형감),,,N,,,Y,2026-04-18 11:05:37.140000,,,N,,422001,2026-03-30 17:08:01.570000,499162,2026-04-18 11:05:37.140000,2026-03-31 09:52:25.933000,,
QA2603243,P20,SH22101000,생산팀(특장),QC,2026-03-27 00:00:00,2026-03-31 00:00:00,SA00,A02,D133700B,ZZZZZ,4.00,Q,0,1248131958,J8B1-0000000-00,399~402,,,,Y,SH24101000,N,0.00,0.00,0.00,0.00,,집진기 커버 간섭 수정누락.,이전호기 작업의뢰서 배포 (AIR TANK COVER 품번 D133704-수정)사내수정완료.이후 정식도면 배포안됨. 천공기개발팀 업체(대신기업) 구두협의진행 확인함. 입고분 사내수정 조치완료 출도도면 배포완료-첨부파일참조,,,N,,,Y,2026-04-18 11:05:52.063000,,,N,,422001,2026-03-31 08:21:16.100000,499162,2026-04-18 11:05:52.063000,2026-04-01 16:16:52.773000,,
QA2603245,P20,SH22101000,생산팀(특장),QC,2026-03-28 00:00:00,2026-03-31 00:00:00,SA00,A04,AW81400C,ZZZZZ,2.00,Z,0,1348149488,A760000,1~2,,개발장비건,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,아웃트리거 INNER BOX가 짝이맞지않게 입고되어 한대분에맞춰 조립 불가,업체측 확인하여 12시까지 입고예정 투입 완료 ,,,N,,,Y,2026-04-18 14:08:35.127000,,,N,,422001,2026-03-31 08:25:21.250000,499162,2026-04-18 14:08:35.127000,2026-03-31 14:39:21.793000,,
QA2603246,P20,SH22101000,생산팀(특장),QC,2026-03-30 00:00:00,2026-03-31 00:00:00,SA00,A07,WR27000,OE201,1.00,E,0,4018122865,WC10000000,80,,,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,후방운전석측 방향지시등 미점등,대우측에 해당 황색램프 교체조치완료,,,N,,,Y,2026-04-18 11:06:08.920000,,,N,,422001,2026-03-31 08:26:19.330000,499162,2026-04-18 11:06:08.920000,2026-03-31 14:39:03.580000,,
QA2603247,P20,SH22101000,생산팀(특장),QC,2026-03-30 00:00:00,2026-03-31 00:00:00,SA00,A01,AW81400C,ZZZZZ,1.00,B,0,1348149488,A760000,1,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,"아웃트리거 EXT' HOSE ROLLER 회전불가.-아웃트리거 내폭치수불량(S:122mm,A:120mm) ROLLER 120mm로 조립시 회전안됨",입고분 #1 현장수정조치함.업체 10대분에 대해 ROLLER 수정입고요청.  설계팀 제관공차 감안  ROLLER길이개선 조치요청함,,,N,,,Y,2026-04-18 11:06:48.263000,,,N,,422001,2026-03-31 08:42:45.490000,499162,2026-04-18 11:06:48.263000,2026-04-02 09:23:07.253000,,
QA2603248,P20,SH22101000,생산팀(특장),QC,2026-03-30 00:00:00,2026-03-31 00:00:00,SA00,A04,S5T2-7601000-08,SI101,11.00,Q,0,1248131958,A760000,1~11,,개발장비건,,Y,SH24104000,N,0.00,0.00,0.00,0.00,,캡프로텍터 캐빈 끝단등과 간섭으로 조립 안됨,연구확인결과 설변하였으나 도면배포 누락한것으로 작업의뢰서 배포 수정조치완료,,,N,,,Y,2026-04-18 14:09:12.133000,,,N,,422001,2026-03-31 08:45:04,499162,2026-04-18 14:09:12.133000,2026-04-02 14:37:15.567000,,
QA2603249,P20,SH22101000,생산팀(특장),QC,2026-03-30 00:00:00,2026-03-31 00:00:00,SA00,A01,,,2.00,H,0,,A760000,1~2,,사내도장불량,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,붐내부 쇼트볼 에어로 제거안됨.  ,현장수정 조치완료.생산팀 업체(동양쇼트) 내용 전달하여 주의요청 및 투입 전 붐 재확인 조치진행,,,N,,,Y,2026-04-18 11:07:01.740000,,,N,,422001,2026-03-31 08:47:35.573000,499162,2026-04-18 11:07:01.740000,2026-03-31 14:39:33.637000,,
QA2603250,P20,SH22101000,생산팀(특장),QC,2026-03-30 00:00:00,2026-03-31 00:00:00,SA00,A02,DR17900A,,1.00,D,0,1238147990,D040000,209,,,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,리시버탱크 레벨게이지 용접부 누유. 재발생건으로 시동걸고 작동시 다른부위에서 누유됨  ,업체방문 용접수정후 누유테스트 이상무 터치업작업 조치완료. 업체 재발방지 대책서 첨부함  ,,,N,,,Y,2026-04-18 11:07:27.750000,,,N,,422001,2026-03-31 09:05:05.677000,499162,2026-04-18 11:07:27.750000,2026-03-31 14:39:44.147000,,
QA2603251,P15,SH11210000,BR생산팀,QC,2026-03-16 00:00:00,2026-04-01 00:00:00,SH00,H04,B0007122,SQ105,19.00,A,0,와이케이툴스코리아,B0007122,,,"ERP기준 공수x소재비용 합산 단가 248,615원",N,Y,SH11210000,Y,4723685.00,0.00,4723685.00,0.00,,현상 : v/v부 홈 깊이 치수 불량 (도면:89mm /실측 90mm 이상)  원인 : T-커터 공구 생크 외경 공차 미달로 인한 공구 이탈 발생  ※유첨 참고,공구 업체 와이케이툴스 코리아 (박인규 대표 010-8812-7574) 클레임 진행 예정,,,N,,,N,,,,N,,224013,2026-04-01 10:38:10.763000,224013,2026-04-02 10:08:01.973000,,,0
QA2603252,P15,SH23101000,고객지원팀(특장),AS,2026-03-23 00:00:00,2026-03-31 00:00:00,SA00,,DR67400B,ZZZZZ,1.00,,1,4238700602,D490000,,2026-03-19 00:00:00,,N,N,,N,3700000.00,295000.00,3995000.00,0.00,,1.사용환경 및 작업내용 - 아파트 터파기 공사  2.접수 및 클레임 내용 - 에어앤드 누유 ( 블럭 조립부.사진첨부),1.점검내용  - 에어앤드 누유부 육안식별  2.문제점  -에어앤드 하단부 프레임 조립부 누유 (별도 사진 첨부)  3.조치내용  - 공장내 에서 에어앤드 ass'y 및 관련부품 조립후 현장 교체,,,N,,,N,,,,N,,222008,2026-04-01 13:30:44.470000,222008,2026-04-01 13:30:44.470000,,,1
